pipeline,model,seed,AUROC_mean_folds,PR_AUC_mean_folds,n_folds_valid,cohort,label
leaky_discharge_location,SVM,21,0.9788150008778492,0.4032088255456824,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,21,0.9981494587774137,0.984022725787067,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,22,0.9806258605372491,0.4609161250955851,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,22,0.9971588018345878,0.9772126343625199,5,MIMIC,label_mortality
leaky_discharge_location,SVM,22,0.9795575899492382,0.40394040316199165,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,22,0.9985457417721701,0.9846249363794517,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,23,0.9806117861784953,0.4676495318463184,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,23,0.9981719213161743,0.9768414387117215,5,MIMIC,label_mortality
leaky_discharge_location,SVM,23,0.9796565938676721,0.41197605000518245,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,23,0.9984502641112567,0.9829804042564081,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,24,0.9792465449051571,0.4495136583794334,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,24,0.9983285475411897,0.9776653969371768,5,MIMIC,label_mortality
leaky_discharge_location,SVM,24,0.9789387409557444,0.40405688129265355,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,24,0.9982422296117219,0.9841205545557925,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,25,0.9783529564757456,0.44451422898931237,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,25,0.9980428808170718,0.9769222883830793,5,MIMIC,label_mortality
leaky_discharge_location,SVM,25,0.9777268562969871,0.39443183391465586,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,25,0.9970185705595312,0.9772195248707026,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,26,0.980119452381904,0.45911900193917665,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,26,0.9981753641507961,0.9780414504778319,5,MIMIC,label_mortality
leaky_discharge_location,SVM,26,0.9794370018451539,0.40114997054062773,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,26,0.9984104076721501,0.9837340822307421,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,27,0.9808755524049217,0.4598917513237691,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,27,0.9980919000106068,0.9768092328169775,5,MIMIC,label_mortality
leaky_discharge_location,SVM,27,0.9799716861507569,0.40593765027407774,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,27,0.9987339328566884,0.9876790394173026,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,28,0.9801132417987433,0.4668218727972636,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,28,0.9985322435565444,0.9752968945750178,5,MIMIC,label_mortality
leaky_discharge_location,SVM,28,0.9795073062451053,0.4117470444142125,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,28,0.9988033959480545,0.9848245683643272,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,29,0.9796719097841701,0.4663776592494694,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,29,0.9978055118635849,0.9792344197845091,5,MIMIC,label_mortality
leaky_discharge_location,SVM,29,0.9794199961124234,0.4129729808238192,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,29,0.9977129590060757,0.9853086176855642,5,MIMIC,label_mortality
leaky_discharge_location,LogisticRegression,30,0.9806376214675012,0.4700577684086906,5,MIMIC,label_mortality
leaky_discharge_location,RandomForest,30,0.9985511670134807,0.9787696189067399,5,MIMIC,label_mortality
leaky_discharge_location,SVM,30,0.9796381781575791,0.40817547483395106,5,MIMIC,label_mortality
leaky_discharge_location,XGBoost,30,0.9986860096190856,0.9839663631108728,5,MIMIC,label_mortality
