pipeline,model,seed,AUROC_mean_folds,PR_AUC_mean_folds,n_folds_valid,cohort,label
leaky_definitional,SVM,23,0.9999981576494255,0.9999594822015851,5,eICU,label48h
leaky_definitional,XGBoost,23,0.9999997193159638,0.9999938219861566,5,eICU,label48h
leaky_definitional,LogisticRegression,24,0.9999945215029065,0.9998788541371203,5,eICU,label48h
leaky_definitional,RandomForest,24,1.0,1.0,5,eICU,label48h
leaky_definitional,SVM,24,0.9999978092966411,0.9999517909123921,5,eICU,label48h
leaky_definitional,XGBoost,24,0.9999997709537023,0.9999949560847863,5,eICU,label48h
leaky_definitional,LogisticRegression,25,0.9999940801337222,0.9998690500248097,5,eICU,label48h
leaky_definitional,RandomForest,25,1.0,1.0,5,eICU,label48h
leaky_definitional,SVM,25,0.9999980384275655,0.9999568829479444,5,eICU,label48h
leaky_definitional,XGBoost,25,0.9999996999902786,0.9999933977022325,5,eICU,label48h
leaky_definitional,LogisticRegression,26,0.9999932475001924,0.9998516664922936,5,eICU,label48h
leaky_definitional,RandomForest,26,1.0,1.0,5,eICU,label48h
leaky_definitional,SVM,26,0.9999975738610196,0.9999467639525971,5,eICU,label48h
leaky_definitional,XGBoost,26,0.9999996224952042,0.9999916899184761,5,eICU,label48h
leaky_definitional,LogisticRegression,27,0.9999934151651289,0.9998544972748611,5,eICU,label48h
leaky_definitional,RandomForest,27,1.0,1.0,5,eICU,label48h
leaky_definitional,SVM,27,0.99999764489753,0.9999481086929624,5,eICU,label48h
leaky_definitional,XGBoost,27,0.9999996322215168,0.9999919091782988,5,eICU,label48h
leaky_definitional,LogisticRegression,28,0.9999936313981588,0.9998599870934776,5,eICU,label48h
leaky_definitional,RandomForest,28,1.0,1.0,5,eICU,label48h
leaky_definitional,SVM,28,0.9999978963949345,0.9999537873296976,5,eICU,label48h
leaky_definitional,XGBoost,28,0.9999997580538842,0.9999946735531017,5,eICU,label48h
leaky_definitional,LogisticRegression,29,0.9999939318117808,0.9998666967983108,5,eICU,label48h
leaky_definitional,RandomForest,29,1.0,1.0,5,eICU,label48h
leaky_definitional,SVM,29,0.9999977999165288,0.9999516719277407,5,eICU,label48h
leaky_definitional,XGBoost,29,0.9999997225664025,0.9999938947687538,5,eICU,label48h
leaky_definitional,LogisticRegression,30,0.999993454585834,0.9998561687310623,5,eICU,label48h
leaky_definitional,RandomForest,30,1.0,1.0,5,eICU,label48h
leaky_definitional,SVM,30,0.9999974805099588,0.9999447151783472,5,eICU,label48h
leaky_definitional,XGBoost,30,0.9999996483871602,0.9999922595830851,5,eICU,label48h
